0.5009511	0.14573905	-0.20606332	-0.19250461	-0.5072382	0.50582075	-0.23621826	0.36314625	-0.50972635	0.041481186	0.2505769	-0.6947461	-0.040269244	-0.25211492	0.00922545	-0.019205078	-0.26362404	0.3973831	-0.6387875	-0.20122676	0.01713633	0.4067704	0.63704556	0.19313544	0.15954317	0.23906806	-0.40421578	0.5871155	-0.03843968	-0.048022464
0.5298871	0.17530234	-0.20568117	-0.18622585	-0.5068863	0.49190015	-0.23426448	0.37571332	-0.5100534	0.029772343	0.24580425	-0.6948701	-0.015079778	-0.24186093	0.0015848286	0.009521631	-0.2843457	0.39809817	-0.6554628	-0.216407	0.005013864	0.40691096	0.65171826	0.1876191	0.16545062	0.2276525	-0.43906894	0.6010509	-0.04848261	-0.0592692
0.47283778	0.16374406	-0.16830526	-0.16221333	-0.4767226	0.43589807	-0.21715312	0.34458485	-0.4617152	0.047915418	0.22867705	-0.64534163	-0.032889355	-0.21541393	0.0056002834	0.004404222	-0.24927439	0.36018273	-0.5723462	-0.18878184	0.0080717085	0.353178	0.5552335	0.18129246	0.12435784	0.2119396	-0.38232815	0.52372307	-0.054171156	-0.047610585
0.5033794	0.16490038	-0.20542432	-0.17325923	-0.52411604	0.486428	-0.2441611	0.35760403	-0.5192323	0.052048825	0.23468721	-0.71156186	-0.019447988	-0.26422206	0.0020588075	0.0039612083	-0.2779217	0.37353653	-0.6323782	-0.18662125	0.02736918	0.40320066	0.6166379	0.20449637	0.1391494	0.21370961	-0.41820657	0.58073884	-0.037384838	-0.039193757
0.4593426	0.14536466	-0.17939456	-0.14787371	-0.45743778	0.42540365	-0.21738175	0.32349968	-0.4551251	0.04979171	0.21874894	-0.62156296	-0.030867089	-0.24068205	0.013224708	-0.009919443	-0.22604062	0.35877421	-0.58144087	-0.16916972	0.016542157	0.353349	0.57290125	0.17353219	0.14499934	0.20091344	-0.3710199	0.52934825	-0.027880827	-0.032480195
0.5046033	0.16365765	-0.17742133	-0.18149605	-0.48517	0.48123384	-0.24063887	0.36999455	-0.49736112	0.040564027	0.23848844	-0.65510476	-0.035532154	-0.24589357	0.016927803	-0.0054641487	-0.25701824	0.36879182	-0.5922287	-0.1882878	0.009588526	0.36887807	0.5987049	0.1943034	0.1479654	0.22034295	-0.4096782	0.5492909	-0.03233154	-0.048138134
0.50177264	0.16304012	-0.18085757	-0.16533124	-0.48899806	0.48369598	-0.23244256	0.36859336	-0.50633425	0.034501188	0.22758731	-0.66042733	-0.012108131	-0.23375273	0.016312601	-0.01028496	-0.23889132	0.38000157	-0.6260707	-0.20437765	0.006243713	0.38832685	0.6168507	0.20001084	0.13048509	0.21720788	-0.4135521	0.5754112	-0.05779754	-0.030842857
0.52485025	0.16734748	-0.20604557	-0.19994242	-0.53497815	0.5049587	-0.26254022	0.38503206	-0.542581	0.06399565	0.26165143	-0.7217052	-0.010437173	-0.2524816	0.026685696	0.0031589735	-0.25889263	0.4097757	-0.6569482	-0.2042309	0.027952394	0.41382846	0.6425871	0.20221515	0.1493904	0.22194147	-0.44253507	0.60875416	-0.0586516	-0.041913018
0.51293856	0.14115596	-0.1702376	-0.17622668	-0.50510824	0.48133174	-0.23069376	0.34455365	-0.5120003	0.03652053	0.23557675	-0.6740188	-0.031749435	-0.24765809	0.004620949	0.007062132	-0.26826182	0.38363534	-0.5990754	-0.18413684	0.023241809	0.38451314	0.59731257	0.18352821	0.14755805	0.22075674	-0.40381983	0.5729078	-0.047704197	-0.03274657
0.53567743	0.17152914	-0.20750552	-0.19363418	-0.5392204	0.4978354	-0.2335323	0.3770928	-0.5218807	0.05777694	0.26337877	-0.7197424	-0.015171445	-0.26454812	0.0039883754	0.0042052926	-0.26193622	0.3973835	-0.65453255	-0.19809309	0.032049596	0.39171603	0.6524851	0.19879547	0.14700088	0.24526022	-0.43222123	0.6030138	-0.058834124	-0.05050575
